GSWA TSG Summary Mineral Log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Depth_from_(m),Depth_to_(m),Kaolin_(System_SWIR),White-Mica_(System_SWIR),Smectite_(System_SWIR),Other-AlOH_(System_SWIR),Chlorite_(System_SWIR),Dark-Mica_(System_SWIR),Amphibole_(System_SWIR),Serpentine_(System_SWIR),Other-MgOH_(System_SWIR),Epidote_(System_SWIR),Tourmaline_(System_SWIR),Carbonate_(System_SWIR),Sulphate_(System_SWIR),Invalid_(System_SWIR),VIS-SWIR_Albedo,900D_Fe,900W_Fe,1900D_Water_Fe,2200D_AlOH,2200W_AlOH,2250D_FeOH,2250W_FeOH,Misc-Silicate_(System_TIR),Silica_(System_TIR),K-Feldspar_(System_TIR),Plagioclase_(System_TIR),Garnet_(System_TIR),Pyroxene_(System_TIR),Olivine_(System_TIR),Zeolite_(System_TIR),Kaolin_(System_TIR),White-Mica_(System_TIR),Smectite_(System_TIR),Other-AlOH_(System_TIR),Chlorite_(System_TIR),Dark-Mica_(System_TIR),Amphibole_(System_TIR),Serpentine_(System_TIR),Other-MgOH_(System_TIR),Epidote_(System_TIR),Tourmaline_(System_TIR),Carbonate_(System_TIR),Sulphate_(System_TIR),Phosphate_(System_TIR),Oxide_(System_TIR),INVALID_(System_TIR),8625D_Quartz,11300D_Carbonate,11300W_Carbonate
86.0,87.0,N.A.,0.0041057,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9958941,N.A.,N.A.,0.2332773,0.0549693,913.82507,0.0490459,0.0096568,2151.0564,0.0241993,2266.3398,N.A.,0.0053463,N.A.,N.A.,N.A.,N.A.,0.0584439,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9362097,N.A.,N.A.,N.A.,N.A.,0.0045667,0.171922,11220.371
87.0,88.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.0,N.A.,N.A.,0.2785291,0.0727001,893.25897,0.0498591,0.0081292,2147.2326,0.0232067,2266.394,N.A.,0.0977511,N.A.,N.A.,N.A.,N.A.,0.0519515,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.8502972,N.A.,N.A.,N.A.,N.A.,0.086498,0.1288804,11216.213
88.0,89.0,N.A.,0.0016484,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9983515,N.A.,N.A.,0.282536,0.0745281,894.39807,0.0577582,0.0091024,2153.9062,0.0233973,2266.5546,N.A.,0.2207609,N.A.,N.A.,N.A.,N.A.,0.0384687,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.7407703,N.A.,N.A.,N.A.,N.A.,0.1103004,0.1217338,11221.595
89.0,90.0,N.A.,0.0145174,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9854825,N.A.,N.A.,0.2704497,0.0552411,902.21527,0.0501317,0.0133526,2149.2412,0.0265082,2266.3032,N.A.,0.0009044,N.A.,N.A.,N.A.,N.A.,0.0822252,N.A.,N.A.,0.0044488,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9124214,N.A.,N.A.,N.A.,N.A.,0.0067026,0.1478053,11218.14
90.0,91.0,N.A.,0.012872,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9871279,N.A.,N.A.,0.2839598,0.0808514,894.91272,0.044059,0.0088571,2156.5236,0.0204028,2266.5734,N.A.,N.A.,0.0025878,N.A.,N.A.,N.A.,0.0666741,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0007719,N.A.,0.9299659,N.A.,N.A.,N.A.,N.A.,0.0177278,0.1509612,11223.52
91.0,92.0,N.A.,0.0199655,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9711849,N.A.,0.0088495,0.3077384,0.0814714,896.66339,0.0589841,0.0143776,2153.1799,0.0264718,2266.0564,N.A.,0.0044744,0.001806,N.A.,N.A.,N.A.,0.0301388,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9615421,0.0020384,N.A.,N.A.,N.A.,0.0067621,0.1693476,11217.458
92.0,93.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.0,N.A.,N.A.,0.3019293,0.0722479,895.46557,0.0628018,0.012773,2144.8002,0.0297747,2265.9311,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0184065,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9815934,N.A.,N.A.,N.A.,N.A.,N.A.,0.1689179,11213.614
93.0,94.0,N.A.,0.0018678,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9981321,N.A.,N.A.,0.2919395,0.070328,905.19775,0.0474532,0.0094289,2146.528,0.0229179,2266.2866,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0109336,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9890663,N.A.,N.A.,N.A.,N.A.,0.0039863,0.1602077,11211.717
94.0,95.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.0,N.A.,N.A.,0.2689042,0.0895618,889.70263,0.0410815,0.0054699,2146.2885,0.0170134,2266.5893,N.A.,0.0532064,N.A.,N.A.,N.A.,N.A.,0.0259345,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9208589,N.A.,N.A.,N.A.,N.A.,0.0374553,0.161332,11217.602
95.0,96.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.0,N.A.,N.A.,0.2571933,0.093286,890.98559,0.0402572,0.0044763,2155.3015,0.0146324,2266.7424,N.A.,0.039797,N.A.,N.A.,N.A.,N.A.,0.0399584,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9176014,N.A.,N.A.,0.002643,N.A.,0.0378663,0.1639517,11236.021
96.0,97.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.0,N.A.,N.A.,0.2764581,0.1283796,891.54083,0.0390516,0.0049244,2183.4863,0.0109736,2266.7678,N.A.,0.022881,N.A.,0.1010483,N.A.,N.A.,0.0128369,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.8632336,N.A.,N.A.,N.A.,N.A.,0.013672,0.0929686,11268.28
97.0,98.0,N.A.,0.0028259,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.997174,N.A.,N.A.,0.262056,0.1370569,883.17437,0.0231163,0.0028111,2201.4292,0.0051955,2266.7744,N.A.,0.0051272,N.A.,N.A.,N.A.,N.A.,0.0416378,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9532349,N.A.,N.A.,N.A.,N.A.,0.0080734,0.1396306,11223.354
98.0,99.0,N.A.,0.0046289,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0016374,N.A.,0.9937335,N.A.,N.A.,0.2429868,0.1278195,884.67956,0.0248328,0.0033253,2197.3215,0.0061974,2266.8305,N.A.,0.0900706,N.A.,0.0030186,N.A.,N.A.,0.0148449,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.8920657,N.A.,N.A.,N.A.,N.A.,0.0323187,0.1465343,11229.099
99.0,100.0,N.A.,N.A.,N.A.,N.A.,0.0203582,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.7479344,N.A.,0.2317073,0.1622653,0.0388302,899.68823,0.0130482,0.0051714,2200.4299,0.0055149,2263.5754,N.A.,0.0140367,N.A.,N.A.,N.A.,N.A.,0.0295833,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9563799,N.A.,N.A.,N.A.,N.A.,0.0067105,0.2025756,11236.924
100.0,101.0,N.A.,N.A.,N.A.,N.A.,0.0055425,N.A.,N.A.,N.A.,N.A.,0.003969,N.A.,0.4247355,0.002812,0.5629406,0.1299938,0.0179525,N.A.,0.0046381,0.0061262,2190.3742,0.0032248,2254.4069,N.A.,0.0094666,N.A.,N.A.,N.A.,N.A.,0.0136543,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.976879,N.A.,N.A.,N.A.,N.A.,0.0022845,0.1692173,11231.922
101.0,102.0,N.A.,0.004484,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0143251,N.A.,0.4702405,0.0075691,0.5033811,0.1337397,0.0256412,883.95739,0.005209,0.0059647,2193.1645,0.003138,2257.674,N.A.,0.0036221,N.A.,N.A.,0.00208,N.A.,0.0226866,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0005548,N.A.,0.9710562,N.A.,N.A.,N.A.,N.A.,0.0027233,0.1397873,11240.381
102.0,103.0,N.A.,N.A.,0.0049057,N.A.,0.0070096,0.0057018,0.008517,N.A.,N.A.,0.0146607,0.003279,0.3846709,N.A.,0.5712549,0.1326926,0.0214394,N.A.,0.0046676,0.0057799,2195.9941,0.0033509,2257.1987,N.A.,0.0048023,N.A.,N.A.,N.A.,N.A.,0.0192873,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9759102,N.A.,N.A.,N.A.,N.A.,0.002896,0.1789281,11235.732
103.0,104.0,0.0052073,N.A.,0.004497,N.A.,0.0601056,0.0059004,N.A.,N.A.,N.A.,0.0139067,N.A.,0.4481186,N.A.,0.4622641,0.1441781,0.0541709,904.64538,0.007588,0.0071797,2198.2714,0.0046804,2255.6884,N.A.,0.0020721,N.A.,0.0096021,N.A.,N.A.,0.0104012,N.A.,0.0047483,N.A.,N.A.,N.A.,0.0254779,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9476981,N.A.,N.A.,N.A.,N.A.,0.0041777,0.1338598,11230.915
104.0,105.0,N.A.,N.A.,0.0077836,N.A.,0.0068703,N.A.,N.A.,N.A.,N.A.,0.0220846,N.A.,0.4530573,N.A.,0.510204,0.1352496,0.0278705,885.69152,0.0046114,0.0058177,2188.2844,0.0033603,2255.6364,N.A.,0.0200337,N.A.,N.A.,N.A.,N.A.,0.0139338,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9660324,N.A.,N.A.,N.A.,N.A.,0.0039283,0.182219,11236.365
105.0,106.0,N.A.,N.A.,N.A.,0.0025694,N.A.,N.A.,N.A.,N.A.,N.A.,0.0086868,0.0030309,0.6161072,0.0022585,0.3673469,0.141129,0.022321,883.73907,0.0048686,0.0058915,2190.8002,0.0031106,2257.4963,N.A.,0.0719523,N.A.,N.A.,N.A.,N.A.,0.0061295,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9219182,N.A.,N.A.,N.A.,N.A.,0.0051908,0.1554747,11241.553
106.0,107.0,N.A.,0.0045144,0.0056536,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2497345,0.1858805,0.5542168,0.1138315,0.0199507,891.44946,0.0276824,0.00822,2196.0402,0.0035316,2257.288,N.A.,0.0985228,N.A.,0.030784,N.A.,N.A.,0.0013225,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0026884,N.A.,N.A.,N.A.,N.A.,N.A.,0.7343577,0.1323242,N.A.,N.A.,N.A.,0.0159534,0.090383,11248.641
107.0,108.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0970503,0.0342627,0.8686868,0.1194159,0.0180051,906.66119,0.0156632,0.0061865,2192.2048,0.0034909,2256.5185,N.A.,0.1695651,N.A.,0.0209961,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0082849,0.0020807,N.A.,N.A.,N.A.,N.A.,0.6594637,0.1396091,N.A.,N.A.,N.A.,0.0706459,0.0576339,11260.68
108.0,109.0,N.A.,0.0051039,N.A.,0.0056143,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1056085,0.0538858,0.8297872,0.1102078,0.0190835,891.34198,0.0185361,0.0069914,2193.2175,0.0032874,2255.0451,N.A.,0.1142425,0.0085125,0.0185752,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.7236194,0.1350501,N.A.,N.A.,N.A.,0.0376347,0.0602747,11261.642
109.0,110.0,N.A.,N.A.,N.A.,0.0012987,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0939879,0.1116099,0.7931034,0.1163669,0.016533,937.70257,0.0235853,0.0070092,2196.6059,0.003329,2255.01,N.A.,0.1116523,0.0096758,0.0081023,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.7298715,0.1406978,N.A.,N.A.,N.A.,0.0268123,0.0742639,11266.304
110.0,111.0,0.0034805,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.053918,0.12078,0.8218213,0.0994303,0.0194463,944.27374,0.0298231,0.0087605,2193.0776,0.0039939,2257.1997,N.A.,0.0827858,0.0324327,0.0222734,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.7384291,0.1240788,N.A.,N.A.,N.A.,0.0268399,0.068571,11264.527
111.0,112.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0756551,0.1393986,0.7849462,0.1072854,0.0220459,955.45544,0.0269705,0.0086889,2191.9863,0.0038665,2256.0559,N.A.,0.0563308,0.0052292,0.0169457,N.A.,N.A.,N.A.,N.A.,N.A.,0.0024566,0.0019534,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.7567654,0.1603185,N.A.,N.A.,N.A.,0.0215656,0.1111159,11263.774
112.0,113.0,N.A.,N.A.,N.A.,0.0035928,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2275343,0.1225313,0.6463414,0.1320683,0.027911,928.57428,0.0279166,0.0071616,2195.0439,0.0031107,2254.9143,N.A.,0.0433718,0.0096391,0.0049138,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0046936,0.0051303,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.7948985,0.1373524,N.A.,N.A.,N.A.,0.0136993,0.1001569,11254.206
113.0,114.0,N.A.,N.A.,N.A.,N.A.,0.0062243,0.0057147,N.A.,N.A.,N.A.,N.A.,N.A.,0.340192,0.0681586,0.5797101,0.1067718,0.033858,922.17974,0.0246983,0.0106356,2195.913,0.0061107,2254.8144,N.A.,0.0386637,0.0432711,0.1308679,N.A.,0.0003435,0.0018589,N.A.,N.A.,0.0169314,0.0284051,N.A.,N.A.,0.0101909,N.A.,N.A.,N.A.,N.A.,N.A.,0.6802195,0.0492475,N.A.,N.A.,N.A.,0.0251478,0.1386148,11252.517
114.0,115.0,N.A.,0.0050292,0.003598,0.002687,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4686184,0.129006,0.391061,0.1247024,0.0181048,915.81506,0.0225903,0.0074521,2191.5427,0.0029399,2258.246,N.A.,0.0131674,0.0159784,0.02081,N.A.,N.A.,0.0047955,N.A.,N.A.,N.A.,0.0051569,0.0006131,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.8424054,0.097073,N.A.,N.A.,N.A.,0.0088258,0.1322771,11246.096
115.0,116.0,0.0038015,N.A.,N.A.,0.0021666,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2770172,0.0955161,0.6214983,0.1279986,0.0135883,959.18811,0.0286788,0.0058566,2190.8752,0.0029225,2257.4462,N.A.,0.0007986,0.0019646,N.A.,N.A.,N.A.,0.0077246,N.A.,N.A.,N.A.,N.A.,0.000492,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9189451,0.0700749,N.A.,N.A.,N.A.,0.0030295,0.1503947,11240.033
116.0,117.0,N.A.,N.A.,N.A.,N.A.,0.025,N.A.,0.0054952,N.A.,N.A.,0.0131197,N.A.,0.5228107,0.1748881,0.25868599999999997,0.1050969,0.0364398,913.96777,0.0440482,0.0112366,2195.3933,0.0062667,2258.4704,N.A.,0.0217109,0.0240787,0.0919691,N.A.,0.0004405,0.0126811,N.A.,N.A.,N.A.,0.0245783,N.A.,0.0702356,N.A.,0.0122227,N.A.,N.A.,0.0038091,N.A.,0.6418782,0.0915045,N.A.,0.0048908,N.A.,0.0140795,0.1286826,11248.054
117.0,118.0,N.A.,0.0101909,N.A.,N.A.,0.0104318,0.0017924,N.A.,N.A.,N.A.,0.0098916,N.A.,0.9237372,0.0309109,0.0130448,0.1593543,0.0325984,883.33679,0.0123387,0.0050826,2200.4638,0.0032565,2263.3012,N.A.,N.A.,0.003205,0.0021973,N.A.,0.0007722,0.0579639,N.A.,N.A.,0.0012791,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9305668,0.0040153,N.A.,N.A.,N.A.,0.0016287,0.1765206,11232.417
118.0,119.0,N.A.,0.0083086,0.0025179,N.A.,0.0338242,N.A.,N.A.,N.A.,N.A.,0.0084575,N.A.,0.8836165,0.0062173,0.0570576,0.1694036,0.0641504,883.53509,0.0110689,0.004393,2196.5266,0.0036545,2265.2983,N.A.,0.1762053,0.0022809,0.0054649,N.A.,N.A.,0.0131568,N.A.,N.A.,N.A.,0.0009622,N.A.,0.0172227,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.7841431,0.0005637,N.A.,N.A.,N.A.,0.0430006,0.1355577,11239.926
119.0,120.0,N.A.,0.0047468,N.A.,0.0017488,0.0054365,0.0026441,N.A.,N.A.,N.A.,0.001821,N.A.,0.9746739,N.A.,0.0089285,0.1727076,0.0859348,894.07196,0.0180623,0.0041574,2177.7885,0.0068309,2265.1262,N.A.,0.0324482,N.A.,N.A.,N.A.,0.0004852,0.0543383,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9127281,N.A.,N.A.,N.A.,N.A.,0.033003,0.1516276,11229.768
120.0,121.0,N.A.,N.A.,N.A.,N.A.,N.A.,0.0031193,N.A.,0.0026715,N.A.,N.A.,N.A.,0.9942089,N.A.,N.A.,0.1718337,0.062989,904.55596,0.0207051,0.0033111,2166.5073,0.0082269,2266.7111,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0415254,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9584745,N.A.,N.A.,N.A.,N.A.,0.0061808,0.1365907,11228.794
121.0,122.0,N.A.,N.A.,N.A.,N.A.,0.0071957,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9928042,N.A.,N.A.,0.2095663,0.0884079,894.73657,0.0308178,0.0042307,2152.9321,0.0131825,2266.5688,N.A.,0.0045561,N.A.,0.0207101,N.A.,N.A.,0.0368672,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9378664,N.A.,N.A.,N.A.,N.A.,0.0061564,0.1548337,11216.965
122.0,123.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.0,N.A.,N.A.,0.1935676,0.0539459,901.4616,0.0252623,0.0043497,2147.5388,0.0136326,2266.7522,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.05939,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9406099,N.A.,N.A.,N.A.,N.A.,N.A.,0.2266828,11224.501
123.0,124.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0037656,N.A.,0.9910842,N.A.,0.00515,0.1674054,0.051357,890.75036,0.0168433,0.0030924,2168.8378,0.0074352,2265.6113,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.054903,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9450969,N.A.,N.A.,N.A.,N.A.,N.A.,0.2084824,11220.192
124.0,125.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.8733502,0.0090026,0.117647,0.1746167,0.0919794,897.32598,0.021972,0.005049,2170.2692,0.0083487,2265.1855,N.A.,0.0540981,N.A.,0.008663,N.A.,N.A.,0.0279581,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.8861561,0.0231244,N.A.,N.A.,N.A.,0.0198412,0.1421246,11221.313
125.0,126.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.011475,0.0251102,0.9634146,0.069679,0.0179536,933.38403,0.0131692,0.0099987,2189.6318,0.0055954,2255.6889,N.A.,0.0433671,0.0371449,0.1044835,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0058825,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.7319988,0.077123,N.A.,N.A.,N.A.,0.0334301,0.0538299,11261.892
126.0,127.0,N.A.,N.A.,N.A.,0.0044887,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0090592,0.0596227,0.9268292,0.0818916,0.0197972,956.04144,0.0185746,0.0115776,2194.154,0.0050256,2255.8925,N.A.,0.0677044,0.0120609,0.067995,N.A.,N.A.,N.A.,N.A.,N.A.,0.0033868,0.0173761,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.6993289,0.1321476,N.A.,N.A.,N.A.,0.0330164,0.0603239,11257.225
127.0,128.0,N.A.,0.0019446,N.A.,0.0058338,N.A.,N.A.,0.0043155,N.A.,N.A.,0.0090842,N.A.,0.5475676,0.1049382,0.3263157,0.1246532,0.017807,933.34869,0.019134,0.0064655,2189.3076,0.0038664,2258.8842,N.A.,0.0244921,0.0038891,0.0096219,N.A.,N.A.,0.0199011,N.A.,N.A.,0.0072355,0.0050442,N.A.,0.0021984,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.8331485,0.0944688,N.A.,N.A.,N.A.,0.0047622,0.12039,11241.356
128.0,129.0,N.A.,N.A.,N.A.,0.0049659,0.0050848,0.0018809,0.0056757,N.A.,N.A.,0.0037197,N.A.,0.9664263,N.A.,0.0122463,0.1475873,0.0255842,881.125,0.0126595,0.004795,2178.413,0.0063821,2263.0534,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.038516,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9614839,N.A.,N.A.,N.A.,N.A.,0.0015548,0.1978616,11222.134
129.0,130.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0067784,N.A.,0.9879218,N.A.,0.0052997,0.1565165,0.064277,891.61682,0.0203256,0.0034559,2180.2263,0.006748,2265.3596,N.A.,0.029768,N.A.,N.A.,N.A.,N.A.,0.0086523,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.9576035,0.0039761,N.A.,N.A.,N.A.,0.0252372,0.1455348,11224.031
